time,PM10,apparentTemperature,cloudCover,dewPoint,humidity,precipIntensity,precipProbability,pressure,temperature,uvIndex,visibility,windBearing,windGust,windSpeed,no precip,rain,sleet,snow,Clear,Drizzle,Foggy,Mostly Cloudy,Overcast,Partly Cloudy
2/9/15 21:00,26.81,19.13,0.44,10.87,0.48,0,0,1018.42,28.07,0,6.216,344,19.24,9.52,1,0,0,0,0,0,0,0,0,1
2/9/15 22:00,28.16,18.11,0.19,10.87,0.48,0,0,1018.42,28.07,0,6.216,350,18.76,11.44,1,0,0,0,0,0,0,0,0,1
2/9/15 23:00,27.425,18.82,0.19,13.57,0.58,0,0,1018.42,26.47,0,6.216,311,7.01,7.01,1,0,0,0,0,0,0,0,0,1
2/10/15 0:00,26.69,19.85,0.19,12.09,0.54,0,0,1018.42,26.47,0,6.216,295,5.77,5.77,1,0,0,0,0,0,0,0,0,1
2/10/15 1:00,25.57,18.36,0.19,14,0.68,0,0,1018.32,22.81,0,6.216,281,,3.36,1,0,0,0,0,0,0,0,0,1
2/10/15 2:00,23.95,20.42,0.44,14,0.64,0,0,1018.22,24.62,0,6.216,311,,3.36,1,0,0,0,0,0,0,0,0,1
2/10/15 3:00,21.96,24.62,0.44,15.83,0.69,0,0,1018.12,24.62,0,6.216,320,,2.24,1,0,0,0,0,0,0,0,0,1
2/10/15 4:00,21.04,22.47,0.75,14,0.59,0,0,1018.006667,26.42,0,6.216,341,,3.36,1,0,0,0,0,0,0,1,0,0
2/10/15 5:00,20.18,26.42,0.75,17.61,0.69,0,0,1017.893333,26.42,0,6.216,311,,2.24,1,0,0,0,0,0,0,1,0,0
2/10/15 6:00,20.1,18.02,0.75,21.21,0.8,0,0,1017.78,26.42,0,6.216,300,,8.05,1,0,0,0,0,0,0,1,0,0
2/10/15 7:00,21.24,20.19,0.75,21.21,0.75,0,0,1017.993333,28.21,0,6.216,330,,8.05,1,0,0,0,0,0,0,1,0,0
2/10/15 8:00,25.6,21.66,0.75,21.21,0.7,0,0,1018.206667,29.97,1,6.216,300,,9.18,1,0,0,0,0,0,0,1,0,0
2/10/15 9:00,27.08,26.16,0.44,21.21,0.64,0,0,1018.42,31.82,2,6.216,270,,5.82,1,0,0,0,0,0,0,0,0,1
2/10/15 10:00,27.95,24.02,0.75,19.4,0.56,0,0,1018.52,33.58,2,6.216,350,,13.88,1,0,0,0,0,0,0,1,0,0
2/10/15 11:00,27.3,25.55,0.75,20.29,0.56,0,0,1018.62,34.3,2,6.216,350,12.28,12.28,1,0,0,0,0,0,0,1,0,0
2/10/15 12:00,28.32,24.32,0.44,20.64,0.56,0,0,1018.72,34.78,2,6.216,0,17.58,17.58,1,0,0,0,0,0,0,0,0,1
2/10/15 13:00,27.62,24.88,0.75,20.78,0.56,0,0,1019.016667,35.01,2,6.216,0,16.73,16.73,1,0,0,0,0,0,0,1,0,0
2/10/15 14:00,26.96,26.32,0.75,20.69,0.56,0,0,1019.313333,35.01,1,6.216,16,12.62,12.62,1,0,0,0,0,0,0,1,0,0
2/10/15 15:00,27.31,27.23,0.75,20.46,0.55,0,0,1019.61,34.78,0,6.216,3,9.88,9.88,1,0,0,0,0,0,0,1,0,0
2/10/15 16:00,27,26.11,0.75,21.79,0.63,0,0,1020.41,33.2,0,6.216,3,8.33,8.33,1,0,0,0,0,0,0,1,0,0
2/10/15 17:00,28.5,32.96,0.75,21.67,0.63,0,0,1021.21,32.96,0,6.216,,0,0,1,0,0,0,0,0,0,1,0,0
2/10/15 18:00,31.24,32.96,0.75,21.74,0.63,0,0,1022.01,32.96,0,6.216,,0,0,1,0,0,0,0,0,0,1,0,0
2/10/15 19:00,29.85,32.96,0.75,21.74,0.63,0,0,1022.27,32.96,0,6.216,,0,0,1,0,0,0,0,0,0,1,0,0
2/10/15 20:00,29.46,30.94,0.75,22.98,0.64,0,0,1022.53,34.07,0,6.216,311,3.58,3.58,1,0,0,0,0,0,0,1,0,0
2/10/15 21:00,29.48,33.83,0.75,21.3,0.6,0,0,1022.79,33.83,0,6.216,,0,0,1,0,0,0,0,0,0,1,0,0
2/10/15 22:00,28.32,33.83,0.75,22.76,0.64,0,0,1022.863333,33.83,0,6.216,350,2.56,2.56,1,0,0,0,0,0,0,1,0,0
2/10/15 23:00,27.235,30.02,0.75,22.91,0.63,0,0,1022.936667,34.07,0,6.216,350,4.44,4.44,1,0,0,0,0,0,0,1,0,0
2/11/15 0:00,26.15,27.53,0.75,21.6,0.6,0,0,1023.01,34.07,0,6.216,335,7.72,7.72,1,0,0,0,0,0,0,1,0,0
2/11/15 1:00,24.86,26.1,0.75,21.21,0.6,0,0,1023.04,33.58,0,6.216,341,,9.18,1,0,0,0,0,0,0,1,0,0
2/11/15 2:00,24.27,26.74,0.75,21.21,0.56,0,0,1023.07,35.39,0,6.216,350,,12.76,1,0,0,0,0,0,0,1,0,0
2/11/15 3:00,23.92,27.44,0.75,21.21,0.6,0,0,1023.1,33.58,0,6.216,341,,6.93,1,0,0,0,0,0,0,1,0,0
2/11/15 4:00,23.82,25.03,0.75,19.4,0.56,0,0,1023.463333,33.58,0,6.216,341,,11.39,1,0,0,0,0,0,0,1,0,0
2/11/15 5:00,23.13,24.02,0.75,19.4,0.56,0,0,1023.826667,33.58,0,6.216,330,,13.88,1,0,0,0,0,0,0,1,0,0
2/11/15 6:00,22.21,22.23,0.75,21.21,0.64,0,0,1024.19,31.82,0,6.216,341,,12.76,1,0,0,0,0,0,0,1,0,0
2/11/15 7:00,20.25,25.03,0.44,21.21,0.6,0,0,1024.393333,33.58,0,6.216,341,,11.39,1,0,0,0,0,0,0,0,0,1
2/11/15 8:00,20.14,26.74,0.44,21.21,0.56,0,0,1024.596667,35.39,1,6.216,350,,12.76,1,0,0,0,0,0,0,0,0,1
2/11/15 9:00,21.14,25.22,0.44,21.21,0.56,0,0,1024.8,35.39,2,6.216,0,,17.22,1,0,0,0,0,0,0,0,0,1
2/11/15 10:00,21.26,26.32,0.44,21.21,0.56,0,0,1024.43,35.39,3,6.216,311,,13.88,1,0,0,0,0,0,0,0,0,1
2/11/15 11:00,20.88,28.62,0.44,19.4,0.48,0,0,1024.06,37.19,3,6.216,311,,13.88,1,0,0,0,0,0,0,0,0,1
2/11/15 12:00,20.52,35.22,0.44,19.72,0.41,0,0,1023.69,41.47,2,6.216,350,10.59,10.59,1,0,0,0,0,0,0,0,0,1
2/11/15 13:00,21.4,32.61,0.44,21,0.46,0,0,1023.733333,40.34,2,6.216,34,13.94,13.94,1,0,0,0,0,0,0,0,0,1
2/11/15 14:00,22.38,33.89,0.44,22.46,0.49,0,0,1023.776667,40.11,1,6.216,30,9.74,9.74,1,0,0,0,0,0,0,0,0,1
2/11/15 15:00,22.57,32.17,0.44,22.56,0.52,0,0,1023.82,38.72,0,6.216,30,9.74,9.74,1,0,0,0,0,0,0,0,0,1
2/11/15 16:00,23.36,29,0.44,22.45,0.58,0,0,1024.48,35.72,0,6.216,30,8.69,8.69,1,0,0,0,0,0,0,0,0,1
2/11/15 17:00,25.83,26.62,0.44,21.65,0.62,0,0,1025.14,33.44,0,6.216,356,7.96,7.96,1,0,0,0,0,0,0,0,0,1
2/11/15 18:00,34.17,28.42,0.44,21.3,0.62,0,0,1025.8,32.96,0,6.216,52,7.01,4.76,1,0,0,0,0,0,0,0,0,1
2/11/15 19:00,35.28,31.32,0.19,18.61,0.59,0,0,1026.396667,31.32,0,6.216,,2.99,0,1,0,0,0,0,0,0,0,0,1
2/11/15 20:00,34.44,28.37,0.19,19.83,0.7,0,0,1026.993333,28.37,0,6.216,,0,0,1,0,0,0,0,0,0,0,0,1
2/11/15 21:00,36.43,29.49,0.19,19.7,0.66,0,0,1027.59,29.49,0,6.216,50,2.56,2.56,1,0,0,0,0,0,0,0,0,1
2/11/15 22:00,36.86,26.28,0.19,19.08,0.74,0,0,1027.456667,26.28,0,6.216,23,7.01,0.71,1,0,0,0,0,0,0,0,0,1
2/11/15 23:00,36.845,21.21,0.19,18.66,0.73,0,0,1027.323333,26.04,0,6.216,359,8.99,3.99,1,0,0,0,0,0,0,0,0,1
2/12/15 0:00,36.83,19.93,0.19,18.49,0.77,0,0,1027.19,24.67,0,6.216,4,4.99,3.75,1,0,0,0,0,0,0,0,0,1
2/12/15 1:00,35.24,18.36,0.19,17.61,0.8,0,0,,22.81,0,6.216,90,,3.36,1,0,0,0,0,0,0,0,0,1
2/12/15 2:00,33.42,22.81,0.19,19.4,0.87,0,0,,22.81,0,6.216,,,0,1,0,0,0,0,0,0,0,0,1
2/12/15 3:00,41.75,16.63,0.19,17.61,0.8,0,0,1026.79,22.81,0,6.216,11,,4.69,1,0,0,0,0,0,0,0,0,1
2/12/15 4:00,45.78,16.63,0.19,17.61,0.8,0,0,1027.92,22.81,0,6.216,30,,4.69,1,0,0,0,0,0,0,0,0,1
2/12/15 5:00,45.96,21.01,0.19,15.83,0.8,0,0,1029.05,21.01,0,6.216,,,0,1,0,0,0,0,0,0,0,0,1
2/12/15 6:00,45.81,21.01,0.19,17.61,0.86,0,0,1030.18,21.01,0,6.216,341,,2.24,1,0,0,0,0,0,0,0,0,1
2/12/15 7:00,42.83,20.85,0,17.61,0.69,0,0,1030.123333,26.42,,6.216,41,,4.69,1,0,0,0,1,0,0,0,0,0
2/12/15 8:00,47.67,25,0,19.4,0.64,0,0,1030.066667,29.97,,6.216,30,,4.69,1,0,0,0,1,0,0,0,0,0
2/12/15 9:00,43.95,27.16,0,19.4,0.6,0,0,1030.01,31.82,,6.216,290,,4.69,1,0,0,0,1,0,0,0,0,0
2/12/15 10:00,36.42,35.39,0,15.83,0.44,0,0,1029.306667,35.39,,6.216,290,,2.24,1,0,0,0,1,0,0,0,0,0
2/12/15 11:00,36.3,37.77,0,17.38,0.43,0,0,1028.603333,37.77,,6.216,210,4.99,2.56,1,0,0,0,1,0,0,0,0,0
2/12/15 12:00,35.25,35.86,0,17.61,0.4,0,0,1027.9,39.87,,6.216,281,5.62,5.62,1,0,0,0,1,0,0,0,0,0
2/12/15 13:00,34.92,39.41,0,18.97,0.4,0,0,1027.596667,41.47,,6.216,281,3.58,3.58,1,0,0,0,1,0,0,0,0,0
2/12/15 14:00,33.01,39.68,0,18.95,0.4,0,0,1027.293333,41.7,,6.216,300,3.58,3.58,1,0,0,0,1,0,0,0,0,0
2/12/15 15:00,31.79,39.8,0,19.51,0.4,0,0,1026.99,41.94,,6.216,265,4.99,3.75,1,0,0,0,1,0,0,0,0,0
2/12/15 16:00,31.73,40.11,0,20.44,0.45,0,0,1027.73,40.11,0,6.216,41,2.56,2.56,1,0,0,0,1,0,0,0,0,0
2/12/15 17:00,35.24,30.28,0,21.6,0.57,0,0,1028.47,35.49,0,6.216,30,6.14,6.14,1,0,0,0,1,0,0,0,0,0
2/12/15 18:00,38.03,29.55,0,21.57,0.61,0,0,1029.21,33.67,0,6.216,11,4.44,4.44,1,0,0,0,1,0,0,0,0,0
2/12/15 19:00,36.94,29.29,0,21.56,0.61,0,0,1029.406667,33.44,0,6.216,41,4.44,4.44,1,0,0,0,1,0,0,0,0,0
2/12/15 20:00,38.07,26.28,0,21.11,0.65,0,0,1029.603333,31.55,0,6.216,41,5.29,5.29,1,0,0,0,1,0,0,0,0,0
2/12/15 21:00,41.81,26.82,0,22.46,0.69,0,0,1029.8,31.32,0,6.216,41,4.44,4.44,1,0,0,0,1,0,0,0,0,0
2/12/15 22:00,55.14,24.14,0,21.03,0.7,0,0,1029.836667,29.73,0,6.216,41,5.29,5.29,1,0,0,0,1,0,0,0,0,0
2/12/15 23:00,85.435,23.39,0,21.13,0.74,0,0,1029.873333,28.37,0,6.216,41,4.44,4.44,1,0,0,0,1,0,0,0,0,0
2/13/15 0:00,115.73,25.38,0,19.6,0.78,0,0,1029.91,25.38,0,6.216,11,2.56,2.56,1,0,0,0,1,0,0,0,0,0
2/13/15 1:00,91.75,25.14,0,19.47,0.79,0,0,1029.836667,25.14,0,6.216,11,2.56,2.56,1,0,0,0,1,0,0,0,0,0
2/13/15 2:00,87.99,25.14,0,19.47,0.79,0,0,1029.763333,25.14,0,6.216,110,2.56,2.56,1,0,0,0,1,0,0,0,0,0
2/13/15 3:00,75.21,21.01,0,17.61,0.86,0,0,1029.69,21.01,0,6.216,71,,2.24,1,0,0,0,1,0,0,0,0,0
2/13/15 4:00,67.36,21.01,0,17.61,0.86,0,0,1029.833333,21.01,0,6.216,71,,2.24,1,0,0,0,1,0,0,0,0,0
2/13/15 5:00,68.2,19.2,0,17.61,0.93,0,0,1029.976667,19.2,0,6.216,80,,2.24,1,0,0,0,1,0,0,0,0,0
2/13/15 6:00,60.39,19.2,0,17.61,0.93,0,0,1030.12,19.2,,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/13/15 7:00,71.45,26.42,0,21.21,0.8,0,0,1029.85,26.42,,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/13/15 8:00,96.44,29.97,0,23.02,0.75,0,0,1029.58,29.97,,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/13/15 9:00,95.91,31.82,0,23.02,0.7,0,0,1029.31,31.82,,6.216,260,,1.11,1,0,0,0,1,0,0,0,0,0
2/13/15 10:00,85.53,38.01,0,23.75,0.56,0,0,1028.173333,38.01,,6.216,311,2.99,0.85,1,0,0,0,1,0,0,0,0,0
2/13/15 11:00,92.62,41.7,0,24.27,0.5,0,0,1027.036667,41.7,,6.216,,2.99,1.75,1,0,0,0,1,0,0,0,0,0
2/13/15 12:00,105.13,43.79,0,25.9,0.49,0,0,1025.9,43.79,,6.216,191,1,0.89,1,0,0,0,1,0,0,0,0,0
2/13/15 13:00,106.62,48.62,0,26.57,0.42,0,0,1025.24,48.62,,6.216,135,1,0.24,1,0,0,0,1,0,0,0,0,0
2/13/15 14:00,118.47,48.86,0,26.55,0.42,0,0,1024.58,48.86,,6.216,240,0.85,0.85,1,0,0,0,1,0,0,0,0,0
2/13/15 15:00,109.6,49.1,0,26.89,0.42,0,0,1023.92,49.1,,6.216,221,0.85,0.85,1,0,0,0,1,0,0,0,0,0
2/13/15 16:00,108.17,44.5,0,27.94,0.52,0,0,1024.42,44.5,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/13/15 17:00,103.09,36.67,0,26.49,0.66,0,0,1024.92,36.67,0,6.216,120,7.01,1.71,1,0,0,0,1,0,0,0,0,0
2/13/15 18:00,117.39,34.85,0,24.79,0.66,0,0,1025.42,34.85,0,6.216,315,7.01,1.66,1,0,0,0,1,0,0,0,0,0
2/13/15 19:00,129.79,33.21,0,24.81,0.71,0,0,1025.613333,33.21,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/13/15 20:00,160.5,31.39,0,23.31,0.72,0,0,1025.806667,31.39,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/13/15 21:00,214.14,29.55,0,23.16,0.77,0,0,1026,29.55,0,6.216,131,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/13/15 22:00,178.11,29.32,0,21.74,0.73,0,0,1025.9,29.32,0,6.216,131,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/13/15 23:00,174.27,29.32,0,23.22,0.78,0,0,1025.8,29.32,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/14/15 0:00,170.43,27.71,0,21.71,0.78,0,0,1025.7,27.71,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/14/15 1:00,163.56,26.08,0,20.2,0.78,0,0,1025.54,26.08,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/14/15 2:00,152.76,22.81,0,19.4,0.87,0,0,1025.38,22.81,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/14/15 3:00,152.5,22.81,0,21.21,0.93,0,0,1025.22,22.81,0,6.216,120,,2.24,1,0,0,0,1,0,0,0,0,0
2/14/15 4:00,148.97,21.01,0,17.61,0.86,0,0,1025.35,21.01,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/14/15 5:00,163.8,21.01,0,17.61,0.86,0,0,1025.48,21.01,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/14/15 6:00,180.92,22.39,0,18.27,0.84,0,0,1025.61,22.39,,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/14/15 7:00,143.46,26.42,0,23.02,0.87,0,0,1025.106667,26.42,,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/14/15 8:00,151.78,29.97,0,24.82,0.81,0,0,1024.603333,29.97,,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/14/15 9:00,162.95,33.58,0,26.62,0.75,0,0,1024.1,33.58,,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/14/15 10:00,162.3,40.11,0,27.18,0.6,0,0,1022.83,40.11,,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/14/15 11:00,149.87,45.39,0,29.18,0.53,0,0,1021.56,45.39,,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/14/15 12:00,158.05,48.86,0,28.04,0.44,0,0,1020.29,48.86,,6.216,180,1,0.24,1,0,0,0,1,0,0,0,0,0
2/14/15 13:00,141.93,52.31,0,28.47,0.4,0,0,1019.59,52.31,,6.216,,2.01,0,1,0,0,0,1,0,0,0,0,0
2/14/15 14:00,102.58,52.31,0,26.86,0.37,0,0,1018.89,52.31,,6.216,,4.99,0,1,0,0,0,1,0,0,0,0,0
2/14/15 15:00,81.92,52.55,0,25.71,0.35,0,0,1018.19,52.55,,6.216,,1,0,1,0,0,0,1,0,0,0,0,0
2/14/15 16:00,82.2,47.73,0,26.43,0.43,0,0,1018.796667,47.73,,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/14/15 17:00,88.77,40.14,0,27.49,0.6,0,0,1019.403333,40.14,0,6.216,90,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/14/15 18:00,93.14,38.05,0,27.06,0.64,0,0,1020.01,38.05,0,6.216,41,2.56,2.56,1,0,0,0,1,0,0,0,0,0
2/14/15 19:00,119.3,34.85,0,25.45,0.68,0,0,1020.433333,34.85,0,6.216,80,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/14/15 20:00,149.91,32.97,0,25,0.72,0,0,1020.856667,32.97,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/14/15 21:00,161.53,30.03,0,23.4,0.76,0,0,1021.28,30.03,0,6.216,101,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/14/15 22:00,172.8,29.55,0,23.25,0.77,0,0,1021.253333,29.55,0,6.216,80,0.85,0.85,1,0,0,0,1,0,0,0,0,0
2/14/15 23:00,161.685,28.18,0,22.06,0.78,0,0,1021.226667,28.18,0,6.216,150,0.85,0.85,1,0,0,0,1,0,0,0,0,0
2/15/15 0:00,150.57,29.32,0,21.84,0.73,0,0,1021.2,29.32,0,6.216,101,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/15/15 1:00,155.94,27.71,0,21.79,0.78,0,0,1021.37,27.71,0,6.216,90,0.85,0.85,1,0,0,0,1,0,0,0,0,0
2/15/15 2:00,160.5,26.08,0,20.29,0.78,0,0,1021.54,26.08,0,6.216,110,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/15/15 3:00,143.94,25.85,0,20.06,0.78,0,0,1021.71,25.85,0,6.216,101,0.85,0.85,1,0,0,0,1,0,0,0,0,0
2/15/15 4:00,113.24,22.81,0,19.4,0.87,0,0,1022.04,22.81,0,6.216,80,,1.11,1,0,0,0,1,0,0,0,0,0
2/15/15 5:00,133.64,21.01,0,17.61,0.86,0,0,1022.37,21.01,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/15/15 6:00,178.66,22.81,0,19.4,0.87,0,0,1022.7,22.81,,6.216,80,,2.24,1,0,0,0,1,0,0,0,0,0
2/15/15 7:00,132.45,28.21,0,23.02,0.81,0,0,1022.44,28.21,,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/15/15 8:00,117.23,32.96,0,26.04,0.75,0,0,1022.18,32.96,,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/15/15 9:00,115.6,35.01,0,26.56,0.71,0,0,1021.92,35.01,,6.216,260,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/15/15 10:00,119.44,41.47,0,28.73,0.6,0,0,1020.916667,41.47,,6.216,260,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/15/15 11:00,132.56,44.39,0,30.17,0.57,0,0,1019.913333,44.39,,6.216,,,1.16,1,0,0,0,1,0,0,0,0,0
2/15/15 12:00,96.34,48.86,0,31.7,0.51,0,0,1018.91,48.86,,6.216,270,4.99,1.71,1,0,0,0,1,0,0,0,0,0
2/15/15 13:00,72.28,50.7,0,29.5,0.44,0,0,1018.533333,50.7,,6.216,111,6,3.13,1,0,0,0,1,0,0,0,0,0
2/15/15 14:00,69.56,52.55,0,28.46,0.39,0,0,1018.156667,52.55,,6.216,,2.01,1.75,1,0,0,0,1,0,0,0,0,0
2/15/15 15:00,71.03,52.55,0,28.21,0.39,0,0,1017.78,52.55,,6.216,281,0.85,0.85,1,0,0,0,1,0,0,0,0,0
2/15/15 16:00,72.58,49.1,0,29.05,0.46,0,0,1018.483333,49.1,,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/15/15 17:00,76.47,40.14,0,28.97,0.64,0,0,1019.186667,40.14,0,6.216,110,2.56,2.56,1,0,0,0,1,0,0,0,0,0
2/15/15 18:00,79.59,39.43,0,28.52,0.65,0,0,1019.89,39.43,0,6.216,41,2.56,2.56,1,0,0,0,1,0,0,0,0,0
2/15/15 19:00,123.26,36.2,0,26.82,0.68,0,0,1020.666667,36.2,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/15/15 20:00,132.01,31.57,0,26.79,0.73,0,0,1021.443333,34.62,0,6.216,30,3.58,3.58,1,0,0,0,1,0,0,0,0,0
2/15/15 21:00,164.26,32.74,0,24.99,0.73,0,0,1022.22,32.74,0,6.216,29,4.99,2.89,1,0,0,0,1,0,0,0,0,0
2/15/15 22:00,166.56,32.5,0,26.23,0.77,0,0,1021.976667,32.5,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/15/15 23:00,154.745,32.26,0,26.11,0.78,0,0,1021.733333,32.26,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/16/15 0:00,142.93,29.32,0,23.31,0.78,0,0,1021.49,29.32,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/16/15 1:00,138.29,29.32,0,23.4,0.78,0,0,1022.42,29.32,0,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/16/15 2:00,123.85,26.42,0,23.02,0.87,0,0,1023.35,26.42,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/16/15 3:00,118.81,22.81,0,21.21,0.93,0,0,1024.28,22.81,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/16/15 4:00,114.8,22.81,0,21.21,0.93,0,0,1024.626667,22.81,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/16/15 5:00,111.57,22.81,0,21.21,0.93,0,0,1024.973333,22.81,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/16/15 6:00,115.59,22.81,0,21.21,0.93,0,0,1025.32,22.81,,6.216,90,,2.24,1,0,0,0,1,0,0,0,0,0
2/16/15 7:00,114.03,28.21,0,24.82,0.87,0,0,1025.146667,28.21,0,4.974,101,,1.11,1,0,0,0,1,0,0,0,0,0
2/16/15 8:00,115.59,33.58,0,26.62,0.75,0,0,1024.973333,33.58,1,4.974,,,0,1,0,0,0,1,0,0,0,0,0
2/16/15 9:00,132.7,35.39,0,30.17,0.81,0,0,1024.8,35.39,2,3.73,260,,1.11,1,0,0,0,1,0,0,0,0,0
2/16/15 10:00,153.65,42.6,0,32.02,0.66,0,0,1024,42.6,,6.216,350,,1.11,1,0,0,0,1,0,0,0,0,0
2/16/15 11:00,125.84,46.78,0,32.14,0.57,0,0,1023.2,46.78,,6.216,34,4,2.42,1,0,0,0,1,0,0,0,0,0
2/16/15 12:00,85.75,50.46,0,32.6,0.5,0,0,1022.4,50.46,,6.216,60,4.99,1.71,1,0,0,0,1,0,0,0,0,0
2/16/15 13:00,74.66,52.31,0.19,32.71,0.47,0,0,1022.14,52.31,2,6.216,60,1.71,1.71,1,0,0,0,0,0,0,0,0,1
2/16/15 14:00,67.19,52.31,0.19,30.94,0.44,0,0,1021.88,52.31,1,6.216,20,1.71,1.71,1,0,0,0,0,0,0,0,0,1
2/16/15 15:00,70.79,53.92,0,31.17,0.42,0,0,1021.62,53.92,,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/16/15 16:00,72.41,50.7,0,32.49,0.5,0,0,1022.416667,50.7,,6.216,,0,0,1,0,0,0,1,0,0,0,0,0
2/16/15 17:00,87.32,39.76,0,30.75,0.65,0,0,1023.213333,41.77,0,6.216,101,3.58,3.58,1,0,0,0,1,0,0,0,0,0
2/16/15 18:00,89.3,39.43,0,28.31,0.64,0,0,1024.01,39.43,0,6.216,,4.99,0,1,0,0,0,1,0,0,0,0,0
2/16/15 19:00,110.86,35.46,0,28.08,0.68,0,0,1024.703333,37.82,0,6.216,10,8.99,3.37,1,0,0,0,1,0,0,0,0,0
2/16/15 20:00,133.91,36.2,0,26.51,0.68,0,0,1025.396667,36.2,0,6.216,29,6,2.89,1,0,0,0,1,0,0,0,0,0
2/16/15 21:00,168.61,32.43,0,28.06,0.73,0,0,1026.09,35.96,0,6.216,2,7.01,4.22,1,0,0,0,1,0,0,0,0,0
2/16/15 22:00,145.52,35.72,0,26.68,0.69,0,0,1026.556667,35.72,0,6.216,80,2.56,2.56,1,0,0,0,1,0,0,0,0,0
2/16/15 23:00,147.195,32.5,0,26.42,0.78,0,0,1027.023333,32.5,0,6.216,140,1.71,1.71,1,0,0,0,1,0,0,0,0,0
2/17/15 0:00,148.87,29.97,0,26.62,0.87,0,0,1027.49,29.97,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/17/15 1:00,133.58,28.21,0,24.82,0.87,0,0,1027.758333,28.21,0,6.216,,,0,1,0,0,0,1,0,0,0,0,0
2/17/15 2:00,149.79,27.44,0.75,28.41,0.81,0,0,1028.026667,33.58,0,6.216,11,,6.93,1,0,0,0,0,0,0,1,0,0
2/17/15 3:00,144.33,31.82,1,28.41,0.87,0,0,1028.295,31.82,0,6.216,330,,2.24,1,0,0,0,0,0,0,0,1,0
2/17/15 4:00,91.49,31.82,1,28.41,0.87,0,0,,31.82,0,6.216,330,,2.24,1,0,0,0,0,0,0,0,1,0
2/17/15 5:00,83.03,31.82,1,28.41,0.87,0,0,,31.82,0,6.216,320,,1.11,1,0,0,0,0,0,0,0,1,0
2/17/15 6:00,78.19,32.71,1,28.41,0.75,0,0,1029.1,35.39,0,6.216,330,,3.36,1,0,0,0,0,0,0,0,1,0
2/17/15 7:00,72.38,28.33,1,28.41,0.75,0,0,1029.496667,35.39,0,6.216,11,,9.18,1,0,0,0,0,0,0,0,1,0
2/17/15 8:00,73.87,30.55,1,28.41,0.7,0,0,1029.893333,37.19,1,6.216,11,,9.18,1,0,0,0,0,0,0,0,1,0
2/17/15 9:00,73.49,29.02,1,26.62,0.65,0,0,1030.29,37.19,2,6.216,20,,12.76,1,0,0,0,0,0,0,0,1,0
2/17/15 10:00,70.8,32.75,1,27.04,0.61,0,0,1030.363333,39.4,2,6.216,21,10.36,10.36,1,0,0,0,0,0,0,0,1,0
2/17/15 11:00,68.28,34.3,1,25.81,0.57,0,0,1030.436667,39.64,3,6.216,16,7.72,7.72,1,0,0,0,0,0,0,0,1,0
2/17/15 12:00,68.38,35.08,1,25.73,0.54,0,0,1030.51,41,2,6.216,1,9.52,9.52,1,0,0,0,0,0,0,0,1,0
